original_title,original_artist,spotify_title,spotify_artist,album,release_date,popularity,duration_ms,explicit,album_cover,kmeans_cluster,dbscan_cluster
Knowing You'll Be There,Gaither Vocal Band,Knowing You'll Be There,Gaither Vocal Band,The Best Of The Gaither Vocal Band,2004,16,277386,False,https://i.scdn.co/image/ab67616d0000b273e15a84e58f863a4a5eaaca95,1,136
Rock Steady,Bad Company,Rock Steady - 2015 Remaster,Bad Company,Bad Company (Deluxe),1974,42,226013,False,https://i.scdn.co/image/ab67616d0000b2739adafd7f9d57380d1d0373af,1,73
Over the Rainbow,The Golden Age Orchestra_ Paul Summer ,Over the Rainbow,The Golden Age Orchestra,60 Jahre Oscar Vol. 1,1994,0,171866,False,https://i.scdn.co/image/ab67616d0000b273ed1e0995e56c474ebe3b8adf,1,2
The Moon Was Yellow,Russ Morgan,The Moon Was Yellow,Russ Morgan and His Orchestra,The Moon Was Yellow,2007,0,182626,False,https://i.scdn.co/image/ab67616d0000b273dfef8b07f55d49c07c3d280f,1,2
Boda de Oro,Orquesta America,Boda de Oro,Orquesta América,Coffee Shop Cuban Music,2020,0,353706,False,https://i.scdn.co/image/ab67616d0000b273017b09482e3409fa41d2dc3c,1,-1
Darling_ I Want To Destroy You,AFI,"Darling, I Want To Destroy You",AFI,Crash Love,2009,20,223306,False,https://i.scdn.co/image/ab67616d0000b273352ec6f72eb0fe1fa8d2a491,1,405
De rien,Les Ogres De Barback,De rien - Chant,Les Ogres De Barback,"Irfan, le héros",1999,5,190573,False,https://i.scdn.co/image/ab67616d0000b27373e6e1515eea94a0549a4861,1,125
On Probation,Youves,On Probation,Youves,Cardio​-​vascular,2008,0,236960,False,https://i.scdn.co/image/ab67616d0000b27326de675deb777013fbe48490,1,2
Unworthy of His Love,Oak Ridge Boys,Unworthy of his Love,The Oak Ridge Boys,THE GREATEST HITS: The Oak Ridge Boys - Someday,2022,0,109053,False,https://i.scdn.co/image/ab67616d0000b273ea1fb20faca56d55da6e26c4,0,523
Armageddon's Raid,Belphegor,Armageddon's Raid,Belphegor,Bondage Goat Zombie,2008,18,308773,False,https://i.scdn.co/image/ab67616d0000b27373add4ee364e6ce5a1149d97,1,454
Let It Be Me,Dionne Warwick,Let It Be Me,Dionne Warwick,Very Dionne,1970,23,168826,False,https://i.scdn.co/image/ab67616d0000b273bb15599bb872d6dea4a821c4,1,280
As Nice As I Can Be,Eagles Of Death Metal,As Nice as I Can Be,Eagles Of Death Metal,Heart On (Deluxe Edition),2009,8,225533,False,https://i.scdn.co/image/ab67616d0000b273741b87d35b0440acbdb15048,1,-1
The People You Care For,John Ottman,The People You Care For,John Ottman,Superman Returns Music From The Motion Picture [Digital Version],2006,10,205920,False,https://i.scdn.co/image/ab67616d0000b273184001200475881afef7b19d,1,107
Abu-Pia,Papa Wemba,Abu Pia,Papa Wemba,Best of Papa Wemba,2009,13,409480,False,https://i.scdn.co/image/ab67616d0000b273e56e0f4a7a50fec2888ab848,1,9
El Gatito,Los Cumbieros Del Sur,El Gatito,Los Cumbieros del Sur de Emiliano Gallardo,15 Auténticos Exitos,2007,36,190906,False,https://i.scdn.co/image/ab67616d0000b273f04415522e57de042e32f4a8,1,2
Superman,Unwritten Law,Superman,Unwritten Law,Oz Factor,1996,21,216826,False,https://i.scdn.co/image/ab67616d0000b2736b32b5d40c471639424ee750,1,138
The End Is Near ,Leaders Of The New School,The End Is Near,Leaders of the New School,T.I.M.E.,1993,6,263893,False,https://i.scdn.co/image/ab67616d0000b273ec8d442b703f90eaf0b3f15b,6,-1
Little Things,Streetwize,Little Things,Streetwize,Work It!,2005,4,294066,False,https://i.scdn.co/image/ab67616d0000b27344611980ef211aac886b1fe9,1,2
From Now Until Then,Marshall Crenshaw,From Now Until Then,Marshall Crenshaw,What's in the Bag?,2003,0,245933,False,https://i.scdn.co/image/ab67616d0000b2730dea5828cd7188245f275595,1,2
Harmonia,Pitch Black,Harmonia - Neon Stereo's Extended Version,Pitch Black,"Harmonia, Pt. I",2010,7,481258,False,https://i.scdn.co/image/ab67616d0000b273a10b18b4b6a49781ec031f68,1,2
Alfil_ Ella No Cambia Nada,Luis Alberto Spinetta,"Alfil, Ella No Cambia Nada",Luis Alberto Spinetta,El Album,1994,9,255000,False,https://i.scdn.co/image/ab67616d0000b273354f52748eedcaf37b3ba2ce,1,42
Eeshwar,Niraj Chag,Eeshwar,Niraj Chag,Rafta Rafta,2007,2,110207,False,https://i.scdn.co/image/ab67616d0000b27320167943de7e715c2e47b30d,1,2
Josephine,Chris Rea,Josephine,Chris Rea,Shamrock Diaries,1985,56,237560,False,https://i.scdn.co/image/ab67616d0000b273ce4eb485b7c47c199ae70b4d,1,477
Don't Be Deceived,The Winans,Don't Be Deceived,The Winans,The Light Years,1995,10,241533,False,https://i.scdn.co/image/ab67616d0000b273f0432d31ea70e37e907682cd,1,163
Oversleeping,themselves,Oversleeping - Bootleg,Themselves,The Free Houdini Deluxe,2019,3,112906,True,https://i.scdn.co/image/ab67616d0000b273a11f5d2b4b69a0e5f553b33e,1,178
Murphy Lee,Murphy Lee / Zee,Murphy Lee,Murphy Lee,Murphy's Law,2003,17,269000,True,https://i.scdn.co/image/ab67616d0000b273a78d24a225d896d5b0926568,1,341
Let's Wrap Up,Roy Roberts,Let's Wrap up Tonight Baby,Roy Roberts Experience,Roy Roberts Experience,2017,6,296130,False,https://i.scdn.co/image/ab67616d0000b273c5ae873f1f0fab8136ec966c,1,2
Pass Me Not ,Fernando Ortega,Pass Me Not,Fernando Ortega,Home,2000,27,132440,False,https://i.scdn.co/image/ab67616d0000b27351f40faca3fecfa92bebf90b,1,2
We Three Kings,The Roches,We Three Kings,The Roches,We Three Kings,1990,28,329400,False,https://i.scdn.co/image/ab67616d0000b273967938c942c2b62bea720667,1,214
The End. [Live In Mexico],My Chemical Romance,The End. - Live in Mexico City,My Chemical Romance,The Black Parade Is Dead!,2008,31,154306,False,https://i.scdn.co/image/ab67616d0000b273e059074baf87ec49b883e127,1,-1
Sleepy Man Blues,Bukka White,Sleepy Man Blues,Bukka White,"The Vintage Recordings 1930 - 1940 ""Aberdeeen Mississippi Blues""",2003,1,172120,False,https://i.scdn.co/image/ab67616d0000b2730dea1709a29f35f0d4c6ffd4,1,432
I Go to the Rock,The Rambos,I Go to the Rock,The Rambos,Rambos Collection,1994,6,226280,False,https://i.scdn.co/image/ab67616d0000b273ad484b023c2ca939fec3c3ef,1,97
Misty Blue,Billie Jo Spears,Misty Blue,Billie Jo Spears,Country Greats,1987,14,159760,False,https://i.scdn.co/image/ab67616d0000b27372be65ee79f25602a032ca45,1,171
Main Street Eyes,Iggy Pop,Main Street Eyes,Iggy Pop,Brick By Brick,1990,25,221493,False,https://i.scdn.co/image/ab67616d0000b273f392793e1a8d61a44ecd4727,1,-1
East to West,Starski and Clutch,East to West,Starski and Clutch,Triple Gold,2001,11,291474,False,https://i.scdn.co/image/ab67616d0000b273b8bab9a292e4257e9b8b6d38,1,94
Can't Make You Love Me,Britney Spears,Can't Make You Love Me,Britney Spears,Oops!... I Did It Again,2000,39,197186,False,https://i.scdn.co/image/ab67616d0000b273c50b7d96737041f4bfd844d6,1,40
Piracy,Tanya Chua,有問題,Tanya Chua,陌生人,2003,11,210866,False,https://i.scdn.co/image/ab67616d0000b273f6db57992ac2db66de1a44d8,1,61
So Danco Samba  ,Wanda De Sah,So Danco Samba (Jazz 'N' Samba) - 1996 Remastered,Wanda De Sah,Ultra-Lounge: Bossa Novaville,1997,13,134866,False,https://i.scdn.co/image/ab67616d0000b27339971cad780745ca21aaed5d,1,2
The Story Goes On,The Steeles,The Story Goes On,The Steeles,We Want America Back,1988,0,261040,False,https://i.scdn.co/image/ab67616d0000b2734bcb709018bb96f13e84b660,1,208
You Never Wash Up After Yourself ,Radiohead,You Never Wash Up After Yourself - Live,Radiohead,My Iron Lung,1994,39,104440,False,https://i.scdn.co/image/ab67616d0000b27394e9f3151ade1a3e37b060e0,1,28
Tu Mejor Amigo,David Summers,Tu mejor amigo,David Summers,Basado En Hechos Reales,2001,10,213253,False,https://i.scdn.co/image/ab67616d0000b273d7887fd8ca1bb228ad07696d,1,2
Magali,Gloria Lasso,Magali,Gloria Lasso,Easy France,2018,0,200600,False,https://i.scdn.co/image/ab67616d0000b273e202384bee635b104a7e29e7,1,371
Night Terrors ,Static-X,Night Terrors,Static-X,Start a War,2005,25,189093,False,https://i.scdn.co/image/ab67616d0000b273a310a798576b33fa2bbce0e6,1,639
Here We Are,Dallas Holm,Here We Are,Dallas Holm,Early Works,1991,23,270000,False,https://i.scdn.co/image/ab67616d0000b2735f8c349de0f375975f33b10c,1,524
Guns And The Young,Mighty Mighty Bosstones,Guns And The Young,The Mighty Mighty Bosstones,More Noise And Other Disturbances,1992,10,142733,False,https://i.scdn.co/image/ab67616d0000b2731a6a51facf2a0fcec01f2018,1,384
Jesus Loves Me ,Russ Taff,Jesus Loves Me - Now More Than Ever,Russ Taff,Now More Than Ever,2007,0,158666,False,https://i.scdn.co/image/ab67616d0000b27313e0d984b56fe6965e83c0d7,1,99
Me quedo sin ti,Julio Iglesias Jr.,Me quedo sin ti,Julio Iglesias Jr.,Tercera Dimension,2003,0,244493,False,https://i.scdn.co/image/ab67616d0000b27381b35919d840bdd8a0fdbeef,1,2
Judgement Begins With The House Of God,STEVE CAMP,Judgement Begins With The House Of God,Steve Camp,One On One,1986,2,223422,False,https://i.scdn.co/image/ab67616d0000b2738482118cbed3e679c4f00db7,1,615
Bonjour,Jacques Douai,Bonjour,Jacques Douai,"Heritage - Jacques Douai Chante Pour Les Enfants, Vol.2 - BAM (1961-1971)",2008,0,42466,False,https://i.scdn.co/image/ab67616d0000b27386cc577b944c9ea44087a1be,1,170
Lo Decidio,Orquesta Aragon,Lo Decidio,Orquesta Aragón,Me Voy Para La Luna,1958,3,160906,False,https://i.scdn.co/image/ab67616d0000b273ab2e4e06aaabcd5f4a69da8a,1,601
I got A Woman,Eddie Boyd,I Got a Woman - Live,Eddie Boyd,"""Live"" In Switzerland 1968",1995,0,291760,False,https://i.scdn.co/image/ab67616d0000b27356de7926e66b7bc259718603,1,-1
Jam-Master Jammin',RUN-DMC,Jam-Master Jammin' - Long Version Remix,Run–D.M.C.,King Of Rock (Expanded Edition),1985,9,404013,False,https://i.scdn.co/image/ab67616d0000b273c2a168906a5672f98a7b3b0f,6,311
Medley: Safe To The Rock / Hiding In Thee,George Hamilton IV,Medley: Safe To The Rock / Hiding In Thee,George Hamilton IV,Beyond The River,2007,0,323173,False,https://i.scdn.co/image/ab67616d0000b2732c9c5d16ecd7058450dc136d,1,-1
The Carrying Arms,The Antlers,The Carrying Arms,The Antlers,In the Attic of the Universe,2007,17,107480,False,https://i.scdn.co/image/ab67616d0000b273301e1938dc24cb78ee08acc8,1,-1
We Blame Love,Heaven 17,We Blame Love,Heaven 17,Crushed By the Wheels of Industry,2014,0,231733,False,https://i.scdn.co/image/ab67616d0000b273af644923afaf1e2edce57937,1,203
Pills  ,Cedric Gervais feat. Second Sun,More Pills (feat. Second Sun) - Extended Version,Cedric Gervais,Miamication,2011,1,390666,False,https://i.scdn.co/image/ab67616d0000b2737ee8d641035410ca2aa7a92f,1,2
Un Gran Vacio,Michael Salgado,Un Gran Vacio,Michael Salgado,Amigas Y Rivales,2001,1,191346,False,https://i.scdn.co/image/ab67616d0000b2736532f62249c230521fafa99a,1,109
On The Wing,Owl City,On The Wing,Owl City,Ocean Eyes,2009,33,301213,False,https://i.scdn.co/image/ab67616d0000b273785d4e702802da500fc78b32,1,-1
Yo Yo Man ,Tony Joe White,Yo Yo Man / Garter Belt,Tony Joe White,Lake Placid Blues,1995,20,332266,False,https://i.scdn.co/image/ab67616d0000b273b826d57937cf2d0e15cc98a2,1,271
Remember ,Telecast,Remember - The Beauty Of Simplicity Album Version,Telecast,The Beauty Of Simplicity,2003,5,224906,False,https://i.scdn.co/image/ab67616d0000b2733d7301993caf5418cbf76154,1,2
Murder In The Graveyard,Screaming Lord Sutch,Murder In The Graveyard,Screaming Lord Sutch,Til The Following Night,2015,16,182600,False,https://i.scdn.co/image/ab67616d0000b2737401398491a0b7601279bfeb,1,2
Automatic,Less Than Jake,Automatic,Less Than Jake,Losing Streak,1996,39,126360,True,https://i.scdn.co/image/ab67616d0000b27392538da2322e8cb4760dbac9,1,-1
You're My First Lady,T.G. Sheppard,You're My First Lady (Rerecorded),T.G. Sheppard,T.G. Sheppard,2010,2,210280,False,https://i.scdn.co/image/ab67616d0000b2735d8fe15f05497f69fb54c461,0,118
I Don't Wanna be a War Hero,Anti-Flag,I Don't Wanna be a War Hero,Anti-Flag,Live at the Fireside Bowl,2003,0,99000,False,https://i.scdn.co/image/ab67616d0000b27375d06e1f88cf5abad26b25bb,1,453
Nocturne For Piano No. 5 In B Flat Major_ Op. 37,David Jalbert,"Nocturne For Piano No. 5 In B Flat Major, Op. 37",David Jalbert,Faure: Complete Nocturnes - David Jalbert,2006,0,508026,False,https://i.scdn.co/image/ab67616d0000b273340ef932c5ff867d9480c725,1,2
True Love,Tyrone Taylor,True Love,Tyrone Taylor,Reggae Max: Tyrone Taylor,1998,3,292453,False,https://i.scdn.co/image/ab67616d0000b2736429f801fd60af8cb0284f7b,1,415
Bestio Tergum Degero Pt. 3,Pelt,Bestio Tergum Degero Pt. 3,Pelt,Skullfuck (Bestio Tergum Degero),2006,0,116586,False,https://i.scdn.co/image/ab67616d0000b273ad205ff1c473c40351e15c7a,1,2
Introitus: Requiem: Dies Irae,Kuijken Kwartet,Introitus: Requiem: Dies Irae,Wolfgang Amadeus Mozart,Mozart: Requiem KV 626 - Version For String Quartet by Peter Lichtenthal,2007,1,125933,False,https://i.scdn.co/image/ab67616d0000b273062568bf1d648850adcd03b1,1,41
Hold On,The Jason Bonham Band,Holding on Forever,Bonham,The Disregard of Timekeeping,1989,11,295266,False,https://i.scdn.co/image/ab67616d0000b2739ed5314b928a40e276d65133,1,2
We Got What You Want,Busta Rhymes,We Got What You Want,Busta Rhymes,Genesis,2001,23,231506,True,https://i.scdn.co/image/ab67616d0000b273075418a1fafdfd7a455941dd,4,442
Kick_ Push II ,Lupe Fiasco,"Kick, Push II",Lupe Fiasco,Lupe Fiasco's Food & Liquor,2006,32,251693,False,https://i.scdn.co/image/ab67616d0000b273a81ec0503c55850ad4687940,4,616
Christmas Won't be the Same Without Johnny,Dr. Elmo,Christmas Won't be the Same Without Johnny,Dr. Elmo,Dr. Elmo's Twisted Christmas,1992,9,152373,False,https://i.scdn.co/image/ab67616d0000b273be21279ea3b7450344704f57,1,2
Ma Préférence ,Julien Clerc,Ma préférence,Julien Clerc,Jaloux,1978,56,206866,False,https://i.scdn.co/image/ab67616d0000b2737f405bc5073414aa55025101,1,235
Jahuu_ Gandiva laulaa!,Sabda Brahma,"Jahuu, Gandiva Laulaa!",Sabda Brahma,Dham Rockas,2008,0,351000,False,https://i.scdn.co/image/ab67616d0000b273f8c114b1ff33d4763c6da868,1,2
Más Y Más,Mazz,"Massenet: Werther, Ac 3: ""Pourquoi me réveiller"" (Live)",Jules Massenet,"The Three Tenors in Concert, 1994 (Live)",1994,23,158933,False,https://i.scdn.co/image/ab67616d0000b2733beb4c2183706201a16f52c4,1,41
Itinerario,Clementina De Jesus,Itinerário,Clementina De Jesus,Clementina De Jesus: Convidado Especial Carlos Cachaca,2000,2,183706,False,https://i.scdn.co/image/ab67616d0000b2735aced5068ce0c36b546d434e,1,-1
Stephanie Says,The Velvet Underground,Stephanie Says,The Velvet Underground,VU,1985,54,169053,False,https://i.scdn.co/image/ab67616d0000b273d360f68678a38898f21f2944,1,-1
90er,Headliners,90er,Headliners,Das Album Zum Film,2006,2,347746,False,https://i.scdn.co/image/ab67616d0000b273578940a933d7dc28474cceac,1,2
Say Goodbye,Barry Manilow,Say Goodbye,Barry Manilow,Here At The Mayflower,2001,3,247266,False,https://i.scdn.co/image/ab67616d0000b273d9e5d1e38c95d3769b5cca89,1,608
Music And Politics,The Disposable Heroes Of Hiphoprisy,Music And Politics,The Disposable Heroes Of Hiphoprisy,Hypocrisy Is The Greatest Luxury,1992,14,241441,False,https://i.scdn.co/image/ab67616d0000b273ad24642cde40b7de8e799fea,1,410
Free ,Big Audio Dynamite,"Free - Live at The Paradiso, Amsterdam - March 1990",Big Audio Dynamite,Ally Pally Paradiso (Live),1991,2,342733,False,https://i.scdn.co/image/ab67616d0000b27311304522eb6f8f472850e727,1,-1
Fleur De Paris,Jean Marc Thibault,Fleur de Paris - Live,Jean-Marc Thibault,Le Tour de France en Chansons (Live),2022,0,138920,False,https://i.scdn.co/image/ab67616d0000b27302c69a4258e7d03fdbd849ca,1,2
After All The Love Is Gone,Alias,After All The Love Is Gone,Alias,Alias,1990,12,256626,False,https://i.scdn.co/image/ab67616d0000b273aa342118c75cf890db12b3c7,1,2
Under The Weather,KT Tunstall,Under The Weather,KT Tunstall,Eye To The Telescope,2005,32,216560,False,https://i.scdn.co/image/ab67616d0000b273183730e8038fa632b2c227da,1,292
Origins And Endings,Winds Of Plague,Origins and Endings,Winds of Plague,Decimate the Weak,2008,22,270213,False,https://i.scdn.co/image/ab67616d0000b273b816af3687c90bf11b969925,1,378
Sincérité ,Leila Chicot,Sincérité,Leila Chicot,Renaissance,2009,6,248626,False,https://i.scdn.co/image/ab67616d0000b27358632f76b017c3f873bae186,1,2
Your Revolution Is A Joke,Funeral For A Friend,Your Revolution Is a Joke,Funeral For A Friend,Casually Dressed And Deep In Conversation,2003,20,164533,False,https://i.scdn.co/image/ab67616d0000b2738145df8a18f7b4542ee512ad,1,75
CrossBreed,Sound Field,CrossBreed,Sound Field,Audio Surfin',2007,0,566440,False,https://i.scdn.co/image/ab67616d0000b2736425fd4b67c1afa5ddb0380b,1,2
Neon Psychedelia,Sweet,Neon Psychedelia - Remastered,Sweet,Sweetlife (Remastered),2002,1,295360,False,https://i.scdn.co/image/ab67616d0000b273badc9cbb3c83f348dc91b875,1,561
I'm Blue ,The Rascals,I'm Blue,The Rascals,See,2005,1,232000,False,https://i.scdn.co/image/ab67616d0000b273eb91b7b1f9ff042facc20a15,1,2
Q Loop,Basic Channel,Q Loop - Mixed,Basic Channel,DJ-Kicks (DJ Tennis) [DJ Mix],2017,27,230079,False,https://i.scdn.co/image/ab67616d0000b2734192380e67cfc2cd0573276f,1,26
Make It Last,The Ataris,Make It Last,The Ataris,...Anywhere But Here,1997,17,99506,False,https://i.scdn.co/image/ab67616d0000b27380718bbb794fc5ee5d77b738,1,456
Human Being,The New York Dolls,Human Being,New York Dolls,In Too Much Too Soon,1974,23,344000,False,https://i.scdn.co/image/ab67616d0000b273fcae243e8e39eef3f9c04423,1,186
Kuolema Tekee Taiteilijan,Nightwish,Kuolema Tekee Taiteilijan,Nightwish,Once,2004,32,238506,False,https://i.scdn.co/image/ab67616d0000b273c7190a75bf05ad902f52c7a2,1,195
Immigrant Song ,Led Zeppelin,Immigrant Song - Remaster,Led Zeppelin,Led Zeppelin III (Remaster),1970,75,146250,False,https://i.scdn.co/image/ab67616d0000b27390a50cfe99a4c19ff3cbfbdb,1,35
Bside,Various Production,Bside,Various Production,Tricycle EP,2009,0,240000,False,https://i.scdn.co/image/ab67616d0000b2733e0c0911535ab8779b4beee0,1,2
Please Love Me,B.B. King,Please Send Me Someone To Love,B.B. King,Deuces Wild,1997,29,255333,False,https://i.scdn.co/image/ab67616d0000b2730cb9e4d49412fce4ae730004,1,196
The Power Of,Nora,In the Air Tonight - Croatia Squad Remix [Mixed],Nora En Pure,Kontor Sports - Nonstop Powermix (Best of 2020),2020,1,190153,False,https://i.scdn.co/image/ab67616d0000b273ac705a40caeb0882e7dd9385,1,2
Good Morning Captain,The Black Crowes,Good Morning Captain,The Black Crowes,Before the Frost... Until the Freeze,2009,25,205560,False,https://i.scdn.co/image/ab67616d0000b2737969117b2296394202c90680,1,243
Twist Y Gritos ,Los Fabulosos Cadillacs,Twist Y Gritos (Twist & Shout) - Remasterizado 2008,Los Fabulosos Cadillacs,El Ritmo Mundial,1988,22,151920,False,https://i.scdn.co/image/ab67616d0000b27358cb4a7703f916ff5b3318df,1,403
Festival Of Holi,Brian Tyler,Festival Of Holi,Brian Tyler,Partition,2007,0,128493,False,https://i.scdn.co/image/ab67616d0000b2736cf85fe97f2b2bf5cc804a42,1,144
Ain't She Sweet,The Beatles / Tony Sheridan,Ain't She Sweet,Tony Sheridan,Cry For A Shadow,2016,16,135200,False,https://i.scdn.co/image/ab67616d0000b2731623f03a3a6905e166f7b8d3,1,-1
Coffee Blues,Mississippi John Hurt,Coffee Blues,Mississippi John Hurt,Rediscovered,1998,37,226226,False,https://i.scdn.co/image/ab67616d0000b273098f82d9514c81c82df554c9,1,356
No Love To Give ,The Rascals,No Love to Give,The Rascals,Collections,2005,3,168573,False,https://i.scdn.co/image/ab67616d0000b27368fb5d9ed40b7e5d37039c9b,1,2
Reefer Head Woman,Aerosmith,Reefer Head Woman,Aerosmith,1971: The Road Starts Hear,2022,24,337960,False,https://i.scdn.co/image/ab67616d0000b2739f4133be652ae6126145a10c,1,35
Jumke,Sukshinder Shinda,Jumke,Sukshinder Shinda,The Way It Is,2001,3,303826,False,https://i.scdn.co/image/ab67616d0000b2735bcb51ee8d09a634e5f02f01,1,37
Le Bug ,M,"Calling (Spider-Man: Across the Spider-Verse) (Metro Boomin & Swae Lee, NAV, feat. A Boogie Wit da Hoodie)",Metro Boomin,METRO BOOMIN PRESENTS SPIDER-MAN: ACROSS THE SPIDER-VERSE (SOUNDTRACK FROM AND INSPIRED BY THE MOTION PICTURE),2023,69,219453,False,https://i.scdn.co/image/ab67616d0000b2736ed9aef791159496b286179f,1,-1
Brooklyn On A Saturday Night,Neil Diamond,Brooklyn On A Saturday Night,Neil Diamond,Primitive,1984,5,221066,False,https://i.scdn.co/image/ab67616d0000b273e5e5dda9b29af06d03ee0e2c,1,416
Volvere,OV7,Volvere,OV7,Punto,1997,21,165160,False,https://i.scdn.co/image/ab67616d0000b2730359414e70416fe74cd95b4f,1,27
El Gato Confite,María Elena Walsh,El Gato Confite,María Elena Walsh,El País De Nomeacuerdo,1966,24,164986,False,https://i.scdn.co/image/ab67616d0000b273dc5229a17b96a31e4357ea55,1,2
Mua rakastan,Murskahumppa,Mua Rakastan,Murskahumppa,7. Maksa,2008,0,124626,False,https://i.scdn.co/image/ab67616d0000b27337d24e50ff6666478a52acda,1,2
It Gwine Dreada,The Twinkle Brothers,It Gwine Dreada,The Twinkle Brothers,Rasta Pon Top,1975,10,194586,False,https://i.scdn.co/image/ab67616d0000b273514e802202dee19664cdf256,3,156
When There's A Will_ There's A Way,Jimmy Johnson,"When There's A Will, There's A Way",Jimmy Johnson,Livin' The Life (Blues Reference),2002,1,204573,False,https://i.scdn.co/image/ab67616d0000b273d2a713e437446db32c3e0823,1,592
